"id","name","barcode","list_price","standard_price","categ_id","uom_id"
"__export__.product_template_13413_6b8f7c32","HUMULIN NPH V.SC 100 IU 4 ML 1 1","","17.4","17.400000000000002","All / Medicine","Units"
"__export__.product_template_16549_bb21b3a4","HUMULIN R  5/cartridge","","99.0","99.0","All / Medicine","Units"
"__export__.product_template_13414_e9d71510","HUNIL V.MIX70 30SC 40 IU 1 10 ML 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_10585_dc29d334","HUNTER CREAM 50 MG","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_16609_16f84931","HYALGAN 1/SYRINGE","","165.0","165.0","All / Medicine","Units"
"__export__.product_template_10586_65b7df3f","HYALO 4 CONTROL  25 gm CREAM","","90.0","90.0","All / Medicine","Units"
"__export__.product_template_10587_04075696","HYALO 4 SPRAY","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10588_13c9aaf5","HYALO 4 START OINTMENT 30 GM","","105.0","105.0","All / Medicine","Units"
"__export__.product_template_16610_466197db","HYALO ONE SYRINGE","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10589_11d96d5b","HYALO-4 SKIN GEL 30GM","","116.0","116.0","All / Medicine","Units"
"__export__.product_template_13102_b8198377","HYALOBRIX 1/AMP","","350.0","350.0","All / Medicine","Units"
"__export__.product_template_13103_d716fc5f","HYALUBRIX INTRA ARTICULAR","","430.0","430.0","All / Medicine","Units"
"__export__.product_template_14858_7b70324d","HYBISC FILM C.TABS 300 MG 20 1","","16.8","16.8","All / Medicine","Units"
"__export__.product_template_14859_5f3dc0ed","HYDERGINE TABS 1.5 MG 10 2","","25.2","25.2","All / Medicine","Units"
"__export__.product_template_14860_85a2fc6f","HYDIKAL TABS 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_14861_7fd11bfc","HYDRETIC TABS 12.5 MG 3","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_10590_4df1d7e7","HYDRO-SAFE POWD.SACHET 10 5.3 1","","4.8","4.8","All / Medicine","Units"
"__export__.product_template_10591_10748d4c","HYDRO-Z CREAM","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10592_dc75d812","HYDROCORT CREAM 0.1 % 1 20 1","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_10593_f92c2e75","HYDROCORTISONE ACE CREAM 1 % 1 15 1","","4.8","4.8","All / Medicine","Units"
"__export__.product_template_10594_d4274bcd","HYDROCORTISONE ACE OINT 1 % 1 15 1","","4.8","4.8","All / Medicine","Units"
"__export__.product_template_10595_bd0b38bb","HYDROCORTISONE OINT 1 % 1 20 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_13415_6d9e5b01","HYDROCORTISONE VIAL 125 MG 1 5 1","","7.7","7.7","All / Medicine","Units"
"__export__.product_template_13416_ee888514","HYDROCORTISONE VIAL LYOP. 100 MG 1 2 1","","6.4","6.4","All / Medicine","Units"
"__export__.product_template_10596_5dd59f3d","HYDROFERRIN A.IM 100 MG 1","","16.2","16.2","All / Medicine","Units"
"__export__.product_template_10597_66e31bed","HYDROFERRIN DROPS ORAL 50 MG 1 30 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_14862_0331d3fd","HYDROQUINE 20/TABS","","40.0","40.0","All / Medicine","Units"
"__export__.product_template_10598_b1b9b883","HYDROVIT A.IM 500 Y  ML1 3","","12.0","12.0","All / Medicine","Units"
"__export__.product_template_13104_aa6e0d6a","HYDROXOCOBALAMIN AMP. 1000 Y 1 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_14863_2ef95351","HYDROXYTOID 200MG 20/TAB","","40.0","40.0","All / Medicine","Units"
"__export__.product_template_14864_7840686c","HYDROXYUREA  100/CAP","","260.0","260.0","All / Medicine","Units"
"__export__.product_template_14865_a11b6d5e","HYDROZIDE SCORED TABS 25 MG 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_10599_3abcd9a2","HYFRESH EYE/ DROPS","","34.5","34.5","All / Medicine","Units"
"__export__.product_template_14866_aab4c1b6","HYGI-TADINEN 5MG 20 TAB","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10600_78368717","HYKOMAP 5/SUPP","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_10601_36c92ea4","HYKOMAP OINT","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10602_63576dea","HYKOMAP RECTAL CREAM","","8.5","8.5","All / Medicine","Units"
"__export__.product_template_10603_349fe38b","HYKOMAP RECTAL OINTMENT","","8.5","8.5","All / Medicine","Units"
"__export__.product_template_10604_37186275","HYLO ECTOIN EYE DROPS","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10605_8d890d6d","HYPER OIL 30 ML GEL","","390.0","390.0","All / Medicine","Units"
"__export__.product_template_14867_933397bb","HYPERIUM TABS 1 MG 1","","32.4","32.4","All / Medicine","Units"
"__export__.product_template_14868_87643712","HYPNOR TABS 7.5 MG 1","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_14869_ceb5c4c5","HYPOL CAPS 10 2","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_16904_8d5b0c2d","HYPOL SYRUP 1 120 ML 1","","23.7","23.7","All / Medicine","Units"
"__export__.product_template_14870_659cccfe","HYPOPRESS TABS 12.5 MG 10 1","","4.0","4.0","All / Medicine","Units"
"__export__.product_template_14871_49f3c64a","HYPOPRESS TABS 25 MG(STRIP OF 10TAB) 3","","15.0","15.0","All / Medicine","Units"
"__export__.product_template_14872_e1cf0fdd","HYPOPRESS-D TABS 1","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_10606_80187963","HYPOSEC 20 MG 14  TABS","","42.0","42.0","All / Medicine","Units"
"__export__.product_template_10607_e5ed2dbe","HYPOTEARS EYE GEL 1 % 1 10 1","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_14873_559369fe","HYPOTEN C.TAB 30 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_14874_fdc5805b","HYPOTENSE TABS 2.5 MG 2","","9.0","9.0","All / Medicine","Units"
"__export__.product_template_14875_0a5e2802","HYSARTAN TABS 12.5 MG  50MG 10 1","","21.6","21.6","All / Medicine","Units"
"__export__.product_template_10608_a952b555","HYSEAC AI 40ML","","259.0","259.0","All / Medicine","Units"
"__export__.product_template_14876_09d21523","HYSTROGEST 200MG 30/CAP","","109.0","109.0","All / Medicine","Units"
"__export__.product_template_10609_5f033828","HYZAAR 100MG 14/TAB","","105.0","105.0","All / Medicine","Units"
"__export__.product_template_14877_b0c4a2ac","HYZAAR 50mg 14/ TAB","","83.0","83.0","All / Medicine","Units"
"__export__.product_template_10610_dc9585ca","Hexal vaginal solution","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10611_83086d88","I-CARE CAPS 14/CAPS","","26.4","26.400000000000002","All / Medicine","Units"
"__export__.product_template_16611_e07d418b","I.V SET","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_14878_9b2cf8fc","I.Z.GLOBIN CAPS 1","","32.4","32.4","All / Medicine","Units"
"__export__.product_template_10612_c76ce212","IALUGEN  PLUS  25/GM CREAM","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_14879_99257002","IBANDROCARE FILM C.TABS 150 MG 1 2","","46.0","46.0","All / Medicine","Units"
"__export__.product_template_10613_996207b9","IBANDROCARE TAB 150 MG/2TABS","","46.0","46.0","All / Medicine","Units"
"__export__.product_template_10614_dca94963","IBIAMOX  500MG 12/cap","","15.0","15.0","All / Medicine","Units"
"__export__.product_template_14880_e8f04580","IBIAMOX CAPS 250 MG 12 1","","5.7","5.7","All / Medicine","Units"
"__export__.product_template_10615_648b923b","IBIAMOX SUSP DRY 125 MG 1 80 1","","5.5","5.5","All / Medicine","Units"
"__export__.product_template_10616_b6b2ac6c","IBIAMOX SUSP DRY 200 MG  5ML 1 80 1","","7.5","7.5","All / Medicine","Units"
"__export__.product_template_10617_338bead2","IBIAMOX SUSP DRY 250 MG 1 80 1","","8.0","8.0","All / Medicine","Units"
"__export__.product_template_10618_21a74829","IBIAMOX SUSP DRY 400 MG  5ML 1 80 1","","10.3","10.3","All / Medicine","Units"
"__export__.product_template_10619_3824e559","IBIDROXIL   1 G 8 /CAPS","","29.0","29.0","All / Medicine","Units"
"__export__.product_template_10620_97465df7","IBIDROXIL 500 MG 8/CAPS","","20.0","20.0","All / Medicine","Units"
"__export__.product_template_14881_fd828fb2","IBIDROXIL CAPS 250 MG 8 1","","7.9","7.9","All / Medicine","Units"
"__export__.product_template_16905_27277706","IBIDROXIL SYRUP LYOP. 125 MG 1 60 1","","8.6","8.6","All / Medicine","Units"
"__export__.product_template_16906_22da0b75","IBIDROXIL SYRUP LYOP. 250 MG 1 60 1","","11.5","11.5","All / Medicine","Units"
"__export__.product_template_16907_c2e6b2c7","IBIDROXIL SYRUP LYOP. 500 MG  5ML 1 60 1","","13.2","13.200000000000001","All / Medicine","Units"
"__export__.product_template_16908_8013a68a","IBUCALMIN SYRUP 100 MG  5ML 1 120 1","","7.0","7.0","All / Medicine","Units"
"__export__.product_template_14882_eb9d628c","IBUFEN CAPS 200 MG 20 2","","7.2","7.2","All / Medicine","Units"
"__export__.product_template_10621_49929c80","IBUFEN SUSP 100 MG 1 120 1","","4.9","4.9","All / Medicine","Units"
"__export__.product_template_10622_b91f8625","IBUFEN SUSP 100 MG 1 60 1","","4.5","4.5","All / Medicine","Units"
"__export__.product_template_14883_b8f1c40c","IBUFEN TABS 400 MG 1","","5.3","5.3","All / Medicine","Units"
"__export__.product_template_10623_d79c4707","IBUFLAM N SUSP 100 MG  5ML 1 120 1","","6.8","6.8","All / Medicine","Units"
"__export__.product_template_10624_ca566ca3","IBUFLAM PLUS SUSP 1 120 1","","6.8","6.8","All / Medicine","Units"
"__export__.product_template_14884_441abe46","IBUFLEX TABS 10 2","","22.0","22.0","All / Medicine","Units"
"__export__.product_template_16909_31dc463a","IBUPROFEN SYRUP 100 MG  5ML 1 120 1","","5.0","5.0","All / Medicine","Units"
"__export__.product_template_14885_05b448be","IBUPROFEN TABS 400 MG 1","","6.0","6.0","All / Medicine","Units"
"__export__.product_template_10625_b823a297","IBUTOP JEL. 5 % 1 20 1","","5.5","5.5","All / Medicine","Units"
"__export__.product_template_14886_05df2240","ICANDRA  50 MG30/TAB","","69.0","69.0","All / Medicine","Units"
"__export__.product_template_14887_5b925f3e","ICANDRA PLUS 50/1000 30/TAB","","96.75","96.75","All / Medicine","Units"
"__export__.product_template_10626_8e2057de","ICE GEL","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10627_ebe6ecaa","ICEPATCH","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_10628_db571524","ICHTIOL PAINT","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10629_404e8331","ICOSALIP 1GM 20CAP","","175.0","175.0","All / Medicine","Units"
"__export__.product_template_14888_54692b6e","IDARAC TABS DISPERS 200 MG 10 1","","7.1","7.1000000000000005","All / Medicine","Units"
"__export__.product_template_10630_53011a5d","IDELOX 400 MG 5/ TAB","","58.0","58.0","All / Medicine","Units"
"__export__.product_template_14889_b961932f","IDEOS TABS CHWE 30 1","","27.6","27.6","All / Medicine","Units"
"__export__.product_template_10631_f9110d61","IDIBACT 200 MG/10 TAB","","30.75","30.75","All / Medicine","Units"
"__export__.product_template_14890_8ce17c89","IDIBACT 550 MG/ 10  TAB","","37.0","37.0","All / Medicine","Units"
"__export__.product_template_14891_45dd1eba","IDIBACT FILM C.TABS 200 MG 10 1","","20.4","20.400000000000002","All / Medicine","Units"
"__export__.product_template_14892_d2cfddab","IDISARTAN CAPS 80 MG 7 1","","16.8","16.8","All / Medicine","Units"
"__export__.product_template_14893_c61f8af4","IDIXOR TABS 37.5 MG 7 1","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_14894_50daf5e9","IDIZOLE ENTER.C.TABS 20 MG 7 TAB 1","","19.2","19.2","All / Medicine","Units"
"__export__.product_template_10632_ee04fa34","IDULAIR 10MG 7 TABS","","30.0","30.0","All / Medicine","Units"
"__export__.product_template_14895_eeae2d48","IDULAIR TABS CHWE 5 MG 7 1","","24.0","24.0","All / Medicine","Units"
"__export__.product_template_13417_2261acb8","IINNOHEP  VIAL 10.000/ IU","","55.0","55.0","All / Medicine","Units"
"__export__.product_template_14896_25a48e95","IKSARONT 2.5MG 30/TAB","","248.25","248.25","All / Medicine","Units"
"__export__.product_template_10633_ad296888","ILIADIN NASAL SPRAY 0.05 % 1 10 1","","4.3","4.3","All / Medicine","Units"
"__export__.product_template_10634_f7a14236","ILIADIN NOSE DROPS 0.025 % PAED 1 10 1","","3.2","3.2","All / Medicine","Units"
"__export__.product_template_10635_ef218b13","ILIADIN NOSE DROPS 0.05 % ADLT (10 ML) 1","","3.4","3.4","All / Medicine","Units"
"__export__.product_template_14897_9cd5d26c","IMDUR 60MG /30TAB","","40.0","40.0","All / Medicine","Units"
"__export__.product_template_10636_b81d09ed","IMIGRAN 100MG 2/TAB","","33.2","33.2","All / Medicine","Units"
"__export__.product_template_10637_76fbf1f5","IMIGRAN 50 MG 2/TAB","","19.2","19.2","All / Medicine","Units"
"__export__.product_template_14898_53981011","IMIPRAMINE TABS 25 MG 50 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_14899_a9b1f721","IMMACULATE 500 14/TAB","","80.0","80.0","All / Medicine","Units"
"__export__.product_template_10638_1ef86eda","IMMACULATE 7/TAB","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_10639_7cbf6496","IMMUGUARD 14 SACHETS","","95.0","95.0","All / Medicine","Units"
"__export__.product_template_10640_fb6a8f3a","IMMUGUARD 7 SACHET","","55.0","55.0","All / Medicine","Units"
"__export__.product_template_10641_f375ca2f","IMMULANT CAPS 20/CAPS","","27.0","27.0","All / Medicine","Units"
"__export__.product_template_10642_803174e0","IMMULANT PLUS 20/CAPS","","18.0","18.0","All / Medicine","Units"
"__export__.product_template_16910_d9ff2317","IMMULANT SYRUP 1 120 1","","15.6","15.6","All / Medicine","Units"
"__export__.product_template_10643_8bd95bdf","IMMULONE  20 /TAB","","20.4","20.400000000000002","All / Medicine","Units"
"__export__.product_template_10644_6113e879","IMMUNO MASHO  30 CAPS","","75.0","75.0","All / Medicine","Units"
"__export__.product_template_14900_daa6b5cd","IMMUNO PLUS CAPS 1","","10.0","10.0","All / Medicine","Units"
"__export__.product_template_14901_30d6e959","IMMUNO-FLU SG CAPSULES 10 2","","20.0","20.0","All / Medicine","Units"
"__export__.product_template_14902_93a1077e","IMMUNVITA CAPS 210 MG 20 CAPS 1","","18.96","18.96","All / Medicine","Units"
"__export__.product_template_10645_f8417c54","IMMUNVITA ORAL DROPS 188 MG  ML 1 25 1","","16.6","16.6","All / Medicine","Units"
"__export__.product_template_10646_61b282b0","IMODIUM 2mg 6/tab","","35.25","35.25","All / Medicine","Units"
"__export__.product_template_10647_c220bc1d","IMOVAX POLIO PFS 0.5 ML 1 DOSE 1","","34.2","34.2","All / Medicine","Units"
"__export__.product_template_16911_746a5f04","IMOVENT SYRUP 1 120 1","","11.3","11.3","All / Medicine","Units"
"__export__.product_template_14903_927c084d","IMURAN 50MG 4/STRIP","","50.0","50.0","All / Medicine","Units"
"__export__.product_template_10648_d79f7f82","IMYGIN CREAM","","35.0","35.0","All / Medicine","Units"
"__export__.product_template_10649_fde8dbe3","INCENTIVE SPIROMETER","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_14904_b74ee1be","INCONT L.A 4MG 30/TAB","","66.0","66.0","All / Medicine","Units"
"__export__.product_template_10650_b1f1f36f","INDACIN 100MG10/ RECTAL SUPP","","7.5","7.5","All / Medicine","Units"
"__export__.product_template_10651_c34a4328","INDACIN JEL. 1 % 1 30 1","","6.5","6.5","All / Medicine","Units"
"__export__.product_template_14905_c046fd70","INDAMIDE TABS 2.5 MG 1","","9.5","9.5","All / Medicine","Units"
"__export__.product_template_14906_a49d3c8a","INDERAL  10MG 50/ tab","","25.0","25.0","All / Medicine","Units"
"__export__.product_template_14907_ee46325c","INDERAL  40MG 50/tabs","","35.0","35.0","All / Medicine","Units"
"__export__.product_template_10652_267eb83a","INDOCID 10/SUPP","","0.0","0.0","All / Medicine","Units"
"__export__.product_template_14908_3c301ae5","INDOCID CAPS 25 MG 1","","5.6","5.6000000000000005","All / Medicine","Units"
"__export__.product_template_10653_0810bc3b","INDOFAST SPRAY 1 % 1 50 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_14909_42b2aa6e","INDOLOL TABS 10 MG 5","","11.0","11.0","All / Medicine","Units"
"__export__.product_template_14910_67a4b9cf","INDOLOL TABS 40 MG 5","","13.5","13.5","All / Medicine","Units"
"__export__.product_template_10654_f85d7027","INDOMETACIN 100MG  ADCO 10/SUPP","","13.5","13.5","All / Medicine","Units"
"__export__.product_template_14911_21b93c51","INDOMETHACIN  25 MG /24CAPS","","4.75","4.75","All / Medicine","Units"
"__export__.product_template_14912_6f1dba92","INDOMETHACIN  50 MG/24 CAPS/","","5.25","5.25","All / Medicine","Units"
"__export__.product_template_10655_84a8f138","INDOMETHACIN 100MG MISR 10/SUPP","","4.25","4.25","All / Medicine","Units"
"__export__.product_template_10656_7ee9b420","INDOMETHACIN SPRAY 1 % 1 50 1","","14.4","14.4","All / Medicine","Units"
"__export__.product_template_10657_349b6562","INDOTOPIC GEL 1 % 1 20 1","","5.3","5.3","All / Medicine","Units"
"__export__.product_template_14913_75bb488c","INEGY 10/10  14/ TABS","","174.25","174.25","All / Medicine","Units"
"__export__.product_template_14914_4a5c94b8","INEGY 10/20MG 14/TAB","","200.25","200.25","All / Medicine","Units"
"__export__.product_template_14915_8b09cf15","INEGY 10/40MG 14/TAB","","213.25","213.25","All / Medicine","Units"
"__export__.product_template_14916_80d5898a","INFARCA TABS 50 MG 10 2","","51.0","51.0","All / Medicine","Units"
"__export__.product_template_10658_f2c6b8da","INFECTOMYCIN CAP","","27.0","27.0","All / Medicine","Units"
